Time, theta_x, theta_y, PWM_PX, PWM_NX, PWM_PY, PWM_NY
11008.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11075.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11143.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11210.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11278.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11345.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11413.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11481.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11548.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11616.00,-10.85,-16.30,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
11683.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11750.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11816.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11883.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11950.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12016.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12083.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12149.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12216.00,-10.85,-15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12282.00,-10.85,-15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12350.00,-10.85,-15.79,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12418.00,-10.85,-15.79,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12486.00,-10.85,-15.79,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12555.00,-10.85,-15.79,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12623.00,-10.85,-16.39,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12692.00,-10.85,-16.39,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12761.00,-10.85,-16.39,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12829.00,-10.85,-16.39,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12898.00,-10.85,-16.39,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
12966.00,-10.85,-16.39,0.00,1.00,9.00,0.00,0.00,20.00,33.00,0.00
13036.00,-10.85,-16.39,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13104.00,-10.85,-16.39,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13172.00,-10.85,-15.78,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13241.00,-10.85,-15.78,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13310.00,-10.85,-15.78,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13379.00,-10.85,-15.78,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13448.00,-10.85,-15.78,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13516.00,-10.85,-15.78,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13585.00,-10.85,-15.78,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13654.00,-10.85,-16.57,0.00,8.00,3.00,0.00,0.00,32.00,24.00,0.00
13722.00,-10.85,-16.57,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
13790.00,-10.85,-16.57,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
13857.00,-10.85,-16.57,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
13925.00,-10.85,-16.05,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
13992.00,-10.85,-16.05,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
14060.00,-10.85,-16.05,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
14128.00,-10.85,-16.05,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
14195.00,-10.85,-16.05,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
14263.00,-10.85,-16.05,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
14330.00,-10.85,-16.05,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
14398.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14466.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14533.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14601.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14668.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14736.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14803.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14871.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
14939.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
15006.00,-10.85,-16.05,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
15074.00,-10.85,-16.05,0.00,11.00,0.00,8.00,0.00,0.00,0.00,28.00
15142.00,-10.85,-16.05,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15212.00,-10.85,-16.05,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15282.00,-10.85,-16.05,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15351.00,-10.85,-16.58,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15421.00,-10.85,-16.58,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15491.00,-10.85,-16.58,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15560.00,-10.85,-15.87,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15630.00,-10.85,-15.87,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
