Time,theta_x,theta_y,PWM_PX,PWM_NX,PWM_PY,PWM_NY,PWM_real_PX,PWM_real_NX,PWM_real_PY,PWM_real_NY
1938744.00,-78.45,10.28,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1938813.00,-78.45,10.28,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1938883.00,-78.45,9.76,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1938953.00,-78.45,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939019.00,-77.84,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939087.00,-77.84,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939154.00,-77.84,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939222.00,-77.84,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939290.00,-77.84,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939357.00,-76.15,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939425.00,-75.21,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939492.00,-74.51,9.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939560.00,-74.51,9.05,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1939629.00,-74.51,9.05,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1939695.00,-74.51,9.05,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1939763.00,-73.91,9.60,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1939830.00,-73.91,10.75,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1939899.00,-73.91,11.93,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1939968.00,-73.91,11.93,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1940036.00,-73.91,12.79,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1940105.00,-73.91,13.84,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1940174.00,-74.62,14.94,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1940243.00,-74.62,15.68,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1940312.00,-74.62,16.51,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940380.00,-74.62,17.61,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940449.00,-74.62,18.23,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940517.00,-73.91,18.23,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940586.00,-72.79,17.43,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940655.00,-72.79,17.43,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940723.00,-72.79,17.43,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940792.00,-73.58,17.43,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940860.00,-73.58,17.43,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940929.00,-73.58,16.76,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
1940998.00,-72.03,16.76,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941069.00,-72.03,16.76,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941141.00,-72.03,16.12,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941213.00,-72.95,15.31,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941284.00,-73.72,15.31,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941356.00,-74.67,14.66,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941428.00,-75.93,13.36,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941499.00,-76.98,12.27,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941572.00,-78.01,12.27,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941644.00,-79.77,11.61,0.00,10.00,0.00,10.00,0.00,35.00,0.00,30.00
1941715.00,-81.72,10.72,0.00,0.00,11.00,0.00,0.00,0.00,30.00,0.00
1941785.00,-83.01,9.82,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1941853.00,-83.56,9.82,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1941920.00,-83.56,10.38,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1941989.00,-83.56,10.38,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1942057.00,-83.56,10.38,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1942126.00,-83.56,10.38,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1942195.00,-83.56,10.38,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1942263.00,-82.78,10.38,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1942332.00,-82.78,10.38,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1942401.00,-82.78,10.38,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942471.00,-82.78,10.38,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942542.00,-82.13,10.38,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942612.00,-82.13,10.38,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942683.00,-81.39,10.38,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942754.00,-81.39,10.38,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942824.00,-81.39,9.71,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942894.00,-81.39,9.71,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1942964.00,-81.39,9.71,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1943033.00,-80.56,9.71,10.00,0.00,9.00,0.00,30.00,0.00,33.00,0.00
1943104.00,-80.56,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943173.00,-80.56,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943241.00,-80.56,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943310.00,-81.71,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943378.00,-82.69,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943447.00,-83.44,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943516.00,-84.17,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943584.00,-85.02,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943653.00,-86.50,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943721.00,-88.66,9.71,0.00,6.00,0.00,11.00,0.00,28.00,0.00,0.00
1943790.00,-90.49,9.71,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1943859.00,-91.91,9.71,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1943927.00,-93.31,9.71,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1943996.00,-94.87,10.46,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1944066.00,-96.53,10.46,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1944135.00,-97.85,11.74,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1944205.00,-98.90,12.97,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1944274.00,-100.56,14.25,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1944345.00,-102.58,15.19,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1944416.00,-103.89,15.80,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1944487.00,-105.18,16.89,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944556.00,-106.96,18.35,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944626.00,-108.04,19.07,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944695.00,-108.04,19.07,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944766.00,-108.04,18.56,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944836.00,-108.04,18.56,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944905.00,-107.32,18.56,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944975.00,-107.32,18.56,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1945044.00,-107.32,18.56,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1945114.00,-106.75,18.56,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1945184.00,-106.75,17.96,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945254.00,-106.06,17.96,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945325.00,-106.06,17.96,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945396.00,-105.28,17.96,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945466.00,-105.28,17.33,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945537.00,-105.28,17.33,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945608.00,-104.71,16.35,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945678.00,-104.71,16.35,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945749.00,-103.91,16.35,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945820.00,-103.91,16.35,6.00,0.00,0.00,5.00,26.00,0.00,0.00,24.00
1945891.00,-103.91,16.35,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1945962.00,-103.27,16.35,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946035.00,-103.27,16.35,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946106.00,-102.73,16.35,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946178.00,-102.73,15.82,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946250.00,-102.01,15.82,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946321.00,-102.01,15.82,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946393.00,-101.34,15.82,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946465.00,-101.34,15.82,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946536.00,-100.75,15.17,7.00,0.00,0.00,11.00,27.00,0.00,0.00,24.00
1946609.00,-100.75,15.17,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1946678.00,-100.75,15.17,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1946747.00,-100.75,15.17,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1946817.00,-101.31,15.17,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1946887.00,-102.27,15.17,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1946956.00,-103.24,14.58,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1947026.00,-104.14,14.58,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1947096.00,-104.96,14.58,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1947166.00,-105.97,14.58,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1947236.00,-107.12,14.58,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
1947305.00,-108.44,14.58,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
1947375.00,-110.15,14.58,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00

1967446.00,-102.41,11.09,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967502.00,-81.03,2.78,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967568.00,-65.61,-2.91,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967638.00,-64.37,-2.91,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967708.00,-67.29,-1.64,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967777.00,-69.38,-0.85,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967847.00,-70.06,-0.85,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967917.00,-70.06,-0.01,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1967986.00,-70.06,0.80,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1968055.00,-70.86,1.59,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
1968124.00,-72.06,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968191.00,-72.83,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968259.00,-72.83,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968326.00,-73.56,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968394.00,-74.35,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968461.00,-75.03,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968529.00,-75.03,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968596.00,-76.01,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968664.00,-76.79,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968732.00,-77.55,2.23,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
1968800.00,-78.32,2.23,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1968868.00,-79.04,2.23,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1968936.00,-79.04,1.29,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969005.00,-80.02,1.29,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969074.00,-80.82,0.70,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969142.00,-81.54,0.70,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969211.00,-82.11,0.70,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969281.00,-82.81,0.08,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969349.00,-83.63,-1.05,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969419.00,-84.43,-1.61,0.00,1.00,0.00,5.00,0.00,20.00,0.00,24.00
1969488.00,-85.16,-1.61,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1969557.00,-85.79,-1.61,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1969626.00,-85.79,-2.11,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1969694.00,-86.49,-2.11,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1969763.00,-86.49,-1.14,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1969831.00,-86.49,-1.14,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1969900.00,-85.94,-0.25,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1969969.00,-85.94,0.75,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1970036.00,-85.94,1.80,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1970104.00,-85.94,1.80,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1970171.00,-85.94,1.80,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970240.00,-85.94,2.92,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970309.00,-85.27,3.56,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970377.00,-85.27,3.56,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970446.00,-85.27,2.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970514.00,-84.58,2.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970583.00,-83.36,2.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970652.00,-81.90,2.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970720.00,-80.56,2.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970789.00,-80.56,2.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
1970859.00,-81.28,2.85,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1970926.00,-81.28,2.85,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1970995.00,-81.28,2.85,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971063.00,-81.28,4.00,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971132.00,-82.55,5.29,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971201.00,-83.31,6.20,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971269.00,-84.20,6.79,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971338.00,-85.06,7.84,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971406.00,-85.90,9.45,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971475.00,-87.04,10.70,0.00,3.00,7.00,0.00,0.00,23.00,30.00,0.00
1971546.00,-88.64,11.55,11.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1971615.00,-90.19,12.52,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1971686.00,-90.78,13.24,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1971757.00,-90.78,13.24,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1971827.00,-90.15,12.68,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1971898.00,-90.15,12.68,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1971969.00,-90.15,12.15,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1972039.00,-90.15,12.15,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1972110.00,-89.60,12.15,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1972180.00,-89.60,12.15,11.00,0.00,0.00,4.00,23.00,0.00,0.00,23.00
1972252.00,-89.60,11.62,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972320.00,-88.96,11.62,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972388.00,-88.96,10.84,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972457.00,-88.96,10.22,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972526.00,-88.96,9.57,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972593.00,-88.96,8.85,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972661.00,-88.37,8.06,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972728.00,-88.37,7.44,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972796.00,-88.37,7.44,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972864.00,-88.37,6.61,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1972932.00,-87.84,5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1972998.00,-87.84,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973064.00,-87.84,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973131.00,-87.32,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973197.00,-87.32,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973264.00,-87.32,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973330.00,-86.69,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973397.00,-86.69,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973464.00,-86.69,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973530.00,-86.69,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973598.00,-85.88,4.52,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1973664.00,-85.88,4.52,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1973732.00,-85.19,3.73,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1973799.00,-85.19,3.16,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1973867.00,-85.19,2.61,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1973935.00,-85.19,2.09,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1974002.00,-85.19,1.55,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1974070.00,-85.19,0.87,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1974137.00,-85.19,-0.09,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1974207.00,-85.19,-1.12,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1974276.00,-85.19,-1.82,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974344.00,-84.30,-1.82,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974413.00,-84.30,-1.82,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974481.00,-84.30,-1.24,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974550.00,-84.30,-0.60,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974619.00,-84.30,0.23,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974686.00,-84.30,1.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974754.00,-84.82,2.41,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974821.00,-84.82,3.35,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974889.00,-84.82,4.61,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1974957.00,-85.34,6.32,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975025.00,-85.34,7.38,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975094.00,-85.34,7.38,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975162.00,-85.34,7.38,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975231.00,-85.34,6.43,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975300.00,-85.34,6.43,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975368.00,-85.34,7.02,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975437.00,-84.71,7.02,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975505.00,-84.71,7.02,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975574.00,-84.71,7.02,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
1975643.00,-84.04,7.02,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1975710.00,-84.04,7.02,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1975778.00,-84.04,7.02,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1975845.00,-84.04,6.42,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1975913.00,-85.51,6.42,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1975981.00,-86.28,6.42,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1976048.00,-86.28,6.42,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1976116.00,-87.16,6.42,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1976183.00,-88.04,6.42,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1976251.00,-88.83,6.42,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
1976320.00,-88.83,6.42,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976387.00,-89.79,6.42,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976456.00,-90.59,6.42,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976524.00,-91.18,7.21,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976593.00,-91.93,8.09,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976662.00,-92.98,8.09,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976730.00,-93.85,8.09,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976799.00,-94.74,8.97,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976868.00,-96.18,9.82,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1976937.00,-98.06,10.63,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
1977007.00,-99.82,11.18,11.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1977076.00,-101.17,11.18,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977148.00,-101.82,11.18,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977220.00,-101.82,11.82,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977291.00,-101.82,11.82,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977363.00,-101.82,11.82,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977435.00,-101.82,10.98,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977506.00,-101.13,10.46,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977578.00,-100.29,10.46,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977650.00,-100.29,10.46,11.00,0.00,0.00,8.00,28.00,0.00,0.00,28.00
1977722.00,-100.29,10.46,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1977792.00,-100.29,10.46,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1977863.00,-100.29,11.31,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1977934.00,-100.29,12.36,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1978005.00,-101.33,13.24,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1978076.00,-102.18,14.69,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1978146.00,-103.17,16.91,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1978217.00,-104.62,19.16,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1978288.00,-106.48,21.38,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1978358.00,-108.24,23.48,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
1978429.00,-110.54,25.92,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00

1998500.00,-103.86,22.53,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1998557.00,-83.10,9.32,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1998621.00,-67.09,-1.39,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1998690.00,-65.29,-3.02,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1998758.00,-68.07,-1.24,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1998827.00,-68.69,-0.05,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1998896.00,-67.46,-0.05,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1998964.00,-66.61,-0.69,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1999033.00,-65.85,-0.69,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
