







SparkFun Displacement Sensor Example
waiting to start...

















































Characterizing Negative Y































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































616462.00,-7.97,-4.37,25
616514.00,-7.97,-3.32,25
616566.00,-7.97,-3.32,25
616620.00,-7.97,-3.32,25
616672.00,-7.97,-3.32,25
616724.00,-7.97,-2.77,25
616776.00,-7.97,-2.77,25
616828.00,-7.97,-2.77,25
616881.00,-7.97,-2.77,25
616933.00,-7.97,-3.83,25
616985.00,-7.97,-3.83,25
617038.00,-7.97,-3.83,25
617091.00,-7.97,-3.83,25
617143.00,-7.97,-3.83,25
617195.00,-7.97,-3.83,25
617247.00,-7.97,-3.83,25
617299.00,-7.97,-3.83,25
617352.00,-7.97,-4.60,25
617404.00,-7.97,-4.60,25
617456.00,-7.97,-5.37,25
617509.00,-7.97,-5.37,25
617562.00,-7.97,-4.59,25
617614.00,-7.97,-4.59,25
617666.00,-7.97,-4.59,25
617718.00,-7.97,-5.34,25
617771.00,-7.97,-5.34,25
617823.00,-7.97,-5.99,25
617875.00,-7.97,-5.99,25
617928.00,-7.97,-5.99,25
617980.00,-7.97,-5.99,25
618033.00,-7.97,-5.99,25
618085.00,-7.97,-5.99,25
