time_begin,time_begin_traj,theta_x,theta_y,vel_x,vel_y,X_throttle,Y_throttle
10.854,10.854,-2.19,3.34,0.0,0.0,0.0,0.0
10.908,10.908,-2.19,3.34,0.0,0.0,0.0,0.0
10.962,10.962,-2.19,3.34,0.0,0.0,0.0,0.0
11.018,11.018,-2.19,3.34,0.0,0.0,0.0,0.0
11.073,11.073,-2.19,3.34,0.0,0.0,0.0,0.0
11.131,11.131,-2.19,3.34,0.0,0.0,0.0,0.0
11.188,11.188,-2.19,3.34,0.0,0.0,0.0,0.0
11.243,11.243,-2.19,3.34,0.0,0.0,0.0,0.0
11.296,11.296,-2.19,3.34,0.0,0.0,0.0,0.0
11.349,11.349,-2.19,3.34,0.0,0.0,0.0,0.0
11.402,11.402,-2.19,3.34,0.0,0.0,0.0,0.0
11.458,11.458,-2.19,3.34,0.0,0.0,0.0,0.0
11.511,11.511,-2.19,3.34,0.0,0.0,0.0,0.0
11.568,11.568,-2.19,3.34,0.0,0.0,0.0,0.0
11.623,11.623,-2.19,3.34,0.0,0.0,0.0,0.0
11.682,11.682,-2.19,3.34,0.0,0.0,0.0,0.0
11.74,11.74,-2.19,3.34,0.0,0.0,0.0,0.0
11.793,11.793,-2.19,3.34,0.0,0.0,0.0,0.0
11.846,11.846,-2.19,3.34,0.0,0.0,0.0,0.0
11.9,11.9,-2.19,3.34,0.0,0.0,0.0,0.0
11.953,11.953,-2.19,3.34,0.0,0.0,0.0,0.0
12.009,12.009,-2.19,3.34,0.0,0.0,0.0,0.0
12.062,12.062,-2.19,3.34,0.0,0.0,0.0,0.0
12.116,12.116,-2.19,3.34,0.0,0.0,0.0,0.0
12.168,12.168,-2.19,3.34,0.0,0.0,0.0,0.0
12.221,12.221,-2.19,3.34,0.0,0.0,0.0,0.0
12.275,12.275,-2.19,3.34,0.0,0.0,0.0,0.0
12.328,12.328,-2.19,3.34,0.0,0.0,0.0,0.0
12.382,12.382,-2.19,3.34,0.0,0.0,0.0,0.0
12.436,12.436,-2.19,3.34,0.0,0.0,0.0,0.0
12.495,12.495,-2.19,3.34,0.0,0.0,0.0,0.0
12.554,12.554,-2.19,3.34,0.0,0.0,0.0,0.0
12.609,12.609,-2.19,3.34,0.0,0.0,0.0,0.0
12.662,12.662,-2.19,3.34,0.0,0.0,0.0,0.0
12.715,12.715,-2.19,3.34,0.0,0.0,0.0,0.0
12.768,12.768,-2.19,3.34,0.0,0.0,0.0,0.0
12.82,12.82,-2.19,3.34,0.0,0.0,0.0,0.0
12.877,12.877,-2.19,3.34,0.0,0.0,0.0,0.0
12.929,12.929,-2.19,3.34,0.0,0.0,0.0,0.0
12.982,12.982,-2.19,3.34,0.0,0.0,0.0,0.0
13.039,13.039,-2.19,3.34,0.0,0.0,0.0,0.0
13.099,13.099,-2.19,3.34,0.0,0.0,0.0,0.0
13.154,13.154,-2.19,3.34,0.0,0.0,0.0,0.0
13.206,13.206,-2.19,3.34,0.0,0.0,0.0,0.0
13.26,13.26,-2.19,3.34,0.0,0.0,0.0,0.0
13.315,13.315,-2.19,3.34,0.0,0.0,0.0,0.0
13.368,13.368,-2.19,3.34,0.0,0.0,0.0,0.0
13.424,13.424,-2.19,3.34,0.0,0.0,0.0,0.0
13.478,13.478,-2.19,3.34,0.0,0.0,0.0,0.0
13.531,13.531,-2.19,3.34,0.0,0.0,0.0,0.0
13.583,13.583,-2.19,3.34,0.0,0.0,0.0,0.0
13.637,13.637,-2.19,3.34,0.0,0.0,0.0,0.0
13.69,13.69,-2.19,3.34,0.0,0.0,0.0,0.0
13.747,13.747,-2.19,3.34,0.0,0.0,0.0,0.0
13.8,13.8,-2.19,3.34,0.0,0.0,0.0,0.0
13.853,13.853,-2.19,3.34,0.0,0.0,0.0,0.0
13.908,13.908,-2.19,3.34,0.0,0.0,0.0,0.0
13.96,13.96,-2.19,3.34,0.0,0.0,0.0,0.0
14.017,14.017,-2.19,3.34,0.0,0.0,0.0,0.0
14.075,14.075,-2.19,3.34,0.0,0.0,0.0,0.0
14.133,14.133,-2.19,3.34,0.0,0.0,0.0,0.0
14.186,14.186,-2.19,3.34,0.0,0.0,0.0,0.0
14.241,14.241,-2.19,3.34,0.0,0.0,0.0,0.0
14.296,14.296,-2.19,3.34,0.0,0.0,0.0,0.0
14.353,14.353,-2.19,3.34,0.0,0.0,0.0,0.0
14.41,14.41,-2.19,3.34,0.0,0.0,0.0,0.0
14.464,14.464,-2.19,3.34,0.0,0.0,0.0,0.0
14.52,14.52,-2.19,3.34,0.0,0.0,0.0,0.0
14.573,14.573,-2.19,3.34,0.0,0.0,0.0,0.0
14.628,14.628,-2.19,3.34,0.0,0.0,0.0,0.0
14.68,14.68,-2.19,3.34,0.0,0.0,0.0,0.0
14.734,14.734,-2.19,3.34,0.0,0.0,0.0,0.0
14.79,14.79,-2.19,3.34,0.0,0.0,0.0,0.0
14.851,14.851,-2.19,3.34,0.0,0.0,0.0,0.0
14.907,14.907,-2.19,3.34,0.0,0.0,0.0,0.0
14.963,14.963,-2.19,3.34,0.0,0.0,0.0,0.0
15.02,15.02,-2.19,3.34,0.0,0.0,0.0,0.0
15.073,15.073,-2.19,3.34,0.0,0.0,0.0,0.0
15.129,15.129,-2.19,3.34,0.0,0.0,0.0,0.0
15.184,15.184,-2.19,3.34,0.0,0.0,0.0,0.0
15.237,15.237,-2.19,3.34,0.0,0.0,0.0,0.0
15.29,15.29,-2.19,3.34,0.0,0.0,0.0,0.0
15.344,15.344,-2.19,3.34,0.0,0.0,0.0,0.0
15.404,15.404,-2.19,3.34,0.0,0.0,0.0,0.0
15.457,15.457,-2.19,3.34,0.0,0.0,0.0,0.0
15.513,15.513,-2.19,3.34,0.0,0.0,0.0,0.0
15.567,15.567,-2.19,3.34,0.0,0.0,0.0,0.0
15.619,15.619,-2.19,3.34,0.0,0.0,0.0,0.0
15.672,15.672,-2.73,3.34,-10.188679245282861,0.0,0.0,0.0
15.729,15.729,-2.73,3.34,0.0,0.0,0.0,0.0
15.785,15.785,-2.73,3.34,0.0,0.0,0.0,0.0
15.837,15.837,-2.73,3.34,0.0,0.0,0.0,0.0
15.894,15.894,-2.73,3.34,0.0,0.0,0.0,0.0
15.95,15.95,-2.73,3.34,0.0,0.0,0.0,0.0
16.003,16.003,-2.73,3.34,0.0,0.0,0.0,0.0
16.057,16.057,-2.73,3.34,0.0,0.0,0.0,0.0
16.11,16.11,-2.73,3.34,0.0,0.0,0.0,0.0
16.164,16.164,-2.73,3.34,0.0,0.0,0.0,0.0
16.216,16.216,-2.73,3.34,0.0,0.0,0.0,0.0
16.274,16.274,-2.73,3.34,0.0,0.0,0.0,0.0
16.327,16.327,-2.73,3.34,0.0,0.0,0.0,0.0
16.383,16.383,-2.73,3.34,0.0,0.0,0.0,0.0
16.438,16.438,-2.73,3.34,0.0,0.0,0.0,0.0
16.494,16.494,-2.73,3.34,0.0,0.0,0.0,0.0
16.548,16.548,-2.73,3.34,0.0,0.0,0.0,0.0
