time,theta_x,theta_y,pwm_px,pwm_nx,pwm_py,pwm_ny,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
289684.00,4.85,-12.91,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
289751.00,4.85,-12.15,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
289817.00,4.85,-12.15,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
289884.00,4.32,-13.30,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
289950.00,4.32,-13.30,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
290017.00,4.32,-13.30,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
290083.00,4.32,-12.19,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
290150.00,3.57,-12.19,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
290216.00,3.57,-13.55,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
290283.00,3.57,-13.55,0.00,4.00,0.00,0.00,0.00,18.00,0.00,0.00
290350.00,3.57,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290415.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290481.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290546.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290612.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290677.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290743.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290808.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290874.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290939.00,2.98,-13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
291005.00,2.98,-14.16,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291073.00,2.98,-14.16,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291140.00,2.98,-14.16,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291208.00,2.98,-13.32,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291275.00,2.98,-14.19,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291343.00,2.40,-15.65,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291410.00,2.40,-14.74,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291478.00,2.40,-12.94,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291546.00,2.40,-12.29,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291613.00,2.40,-11.24,0.00,7.00,6.00,0.00,0.00,22.00,21.00,0.00
291681.00,1.75,-9.82,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
291746.00,1.75,-10.42,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
291813.00,1.75,-11.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
291879.00,1.75,-11.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
291946.00,1.75,-11.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
292013.00,1.75,-11.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
292079.00,1.75,-13.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
292146.00,1.75,-13.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
292212.00,1.75,-13.71,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
292279.00,1.75,-13.71,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00
292345.00,1.75,-14.38,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292412.00,1.75,-14.94,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292478.00,1.75,-15.49,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292545.00,1.75,-15.49,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292612.00,2.38,-14.60,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292678.00,2.38,-14.60,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292745.00,2.38,-13.99,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292811.00,3.10,-13.22,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292878.00,3.10,-13.22,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
292944.00,3.67,-14.65,4.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
293011.00,3.67,-14.65,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293079.00,3.67,-14.65,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293146.00,3.67,-14.65,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293214.00,3.67,-15.38,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293281.00,3.67,-15.94,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293349.00,3.05,-15.94,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293416.00,3.05,-15.94,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293484.00,3.05,-15.94,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293552.00,3.05,-15.94,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293619.00,2.24,-15.94,0.00,9.00,0.00,3.00,0.00,24.00,0.00,17.00
293687.00,2.24,-16.68,0.00,5.00,11.00,0.00,0.00,19.00,17.00,0.00
293755.00,1.56,-18.32,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
293823.00,1.56,-18.32,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
293891.00,1.56,-17.66,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
293958.00,1.03,-17.66,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
294026.00,1.03,-17.66,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
294093.00,0.47,-18.70,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
294161.00,0.47,-18.70,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
294228.00,0.47,-17.56,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
294296.00,-0.05,-17.56,0.00,5.00,11.00,0.00,0.00,19.00,0.00,0.00
294366.00,-0.05,-17.56,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294434.00,-0.05,-17.56,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294504.00,-0.05,-18.38,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294574.00,-0.05,-19.41,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294643.00,-0.05,-19.41,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294713.00,-0.05,-18.20,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294782.00,0.61,-18.78,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294851.00,0.61,-19.75,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294920.00,0.61,-20.41,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
294988.00,1.31,-20.41,3.00,0.00,0.00,10.00,17.00,0.00,0.00,25.00
295058.00,1.31,-21.25,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295124.00,2.04,-21.25,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295191.00,2.04,-22.02,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295258.00,2.04,-22.02,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295324.00,2.04,-20.91,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295391.00,2.04,-20.91,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295457.00,2.04,-20.91,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295524.00,2.04,-20.91,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295589.00,2.04,-20.91,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295657.00,2.04,-19.17,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
295724.00,2.04,-18.39,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
295790.00,2.04,-17.13,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
295857.00,2.04,-15.63,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
295923.00,2.04,-16.57,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
295990.00,2.04,-18.57,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
296056.00,2.04,-18.04,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
296123.00,2.57,-16.25,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
296189.00,2.57,-15.32,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
296256.00,2.57,-14.10,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
296323.00,2.57,-12.60,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
296389.00,2.57,-12.60,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296457.00,2.57,-14.11,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296524.00,2.57,-14.11,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296592.00,2.57,-14.11,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296659.00,2.57,-13.58,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296727.00,2.57,-14.48,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296795.00,2.57,-15.84,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296862.00,1.71,-16.36,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296930.00,1.71,-16.36,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
296997.00,1.71,-16.36,0.00,2.00,0.00,6.00,0.00,16.00,0.00,21.00
297065.00,1.71,-17.63,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297132.00,1.71,-18.35,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297198.00,1.71,-18.35,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297265.00,1.71,-18.35,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297331.00,1.71,-17.47,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297398.00,1.71,-16.10,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297464.00,1.71,-15.48,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297531.00,1.71,-14.21,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297597.00,1.71,-12.59,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297664.00,1.71,-12.59,0.00,0.00,9.00,0.00,0.00,0.00,24.00,0.00
297731.00,1.71,-13.87,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
297797.00,1.71,-13.30,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
297864.00,1.71,-12.08,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
297930.00,1.71,-11.24,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
297997.00,1.71,-10.26,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
298063.00,1.71,-9.16,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
298129.00,1.71,-9.16,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
298194.00,1.71,-9.16,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
298260.00,1.71,-8.61,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
298326.00,1.71,-7.59,0.00,0.00,6.00,0.00,0.00,0.00,21.00,0.00
298391.00,2.27,-6.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298456.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298520.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298584.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298648.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298713.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298777.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298842.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298906.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298971.00,2.27,-6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
299036.00,2.27,-6.36,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299103.00,2.27,-5.22,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299170.00,2.27,-3.57,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299238.00,2.27,-4.39,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299305.00,2.27,-6.31,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299373.00,2.99,-6.31,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299441.00,2.99,-5.50,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299508.00,2.99,-4.90,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299576.00,3.59,-4.90,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299643.00,3.59,-5.46,9.00,0.00,10.00,0.00,24.00,0.00,25.00,0.00
299712.00,3.59,-4.86,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
299777.00,3.59,-3.95,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
299842.00,4.30,-3.95,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
299908.00,4.30,-3.95,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
299973.00,4.30,-4.76,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
300039.00,4.30,-5.58,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
300104.00,4.30,-6.09,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
300170.00,4.30,-6.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
300235.00,4.30,-6.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
300301.00,4.30,-5.86,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00
300367.00,4.30,-5.86,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300433.00,4.30,-6.39,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300499.00,4.30,-7.06,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300566.00,4.30,-7.06,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300633.00,4.30,-6.42,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300699.00,4.30,-6.42,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300766.00,4.30,-5.76,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300832.00,3.75,-5.76,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300899.00,3.75,-5.76,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
300965.00,3.75,-5.06,0.00,4.00,8.00,0.00,0.00,18.00,23.00,0.00
301033.00,3.75,-4.50,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301099.00,3.75,-3.24,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301165.00,3.75,-3.24,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301232.00,3.75,-5.38,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301298.00,3.75,-6.68,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301365.00,4.39,-6.68,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301431.00,4.39,-6.68,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301498.00,4.91,-7.34,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301564.00,4.91,-8.18,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301631.00,5.43,-8.93,9.00,0.00,0.00,9.00,24.00,0.00,0.00,24.00
301699.00,5.43,-9.95,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
301764.00,6.01,-9.95,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
301831.00,6.01,-9.02,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
301897.00,6.91,-8.03,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
301964.00,6.91,-9.57,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
302030.00,7.43,-11.61,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
302098.00,7.43,-12.57,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
302166.00,7.43,-12.57,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
302233.00,7.43,-13.47,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
302301.00,7.43,-14.10,1.00,0.00,0.00,9.00,15.00,0.00,0.00,24.00
302369.00,7.95,-14.95,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302435.00,7.95,-15.99,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302501.00,7.95,-15.99,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302568.00,7.95,-14.88,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302635.00,7.95,-13.62,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302701.00,7.95,-12.63,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302768.00,7.95,-13.29,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302834.00,7.95,-14.58,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302901.00,7.95,-13.86,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
302967.00,7.95,-12.03,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
303035.00,7.95,-10.95,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303101.00,7.95,-10.95,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303169.00,7.95,-10.95,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303237.00,7.95,-10.95,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303304.00,7.33,-10.36,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303372.00,7.33,-10.36,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303439.00,7.33,-9.59,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303506.00,7.33,-9.59,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303572.00,7.33,-10.14,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303640.00,6.79,-11.18,0.00,8.00,1.00,0.00,0.00,23.00,15.00,0.00
303709.00,6.21,-10.49,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
303774.00,6.21,-9.05,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
303840.00,6.21,-8.46,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
303905.00,5.64,-8.46,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
303971.00,5.64,-8.46,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
304036.00,5.64,-8.46,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
304102.00,5.64,-9.29,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
304167.00,4.90,-9.29,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
304233.00,4.90,-8.69,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
304299.00,4.90,-8.69,0.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00
304365.00,4.90,-8.69,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304433.00,4.15,-8.69,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304501.00,4.15,-9.53,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304570.00,4.15,-10.46,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304640.00,4.86,-11.37,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304710.00,5.36,-10.78,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304780.00,5.99,-10.19,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304849.00,6.50,-11.43,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304919.00,6.50,-13.12,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
304989.00,6.50,-13.78,10.00,0.00,0.00,10.00,25.00,0.00,0.00,25.00
305058.00,6.50,-14.31,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305125.00,7.29,-15.09,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305191.00,7.29,-15.09,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305258.00,7.29,-15.09,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305325.00,7.29,-15.09,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305391.00,6.54,-15.09,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305458.00,6.00,-15.09,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305524.00,6.00,-14.55,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305591.00,6.00,-14.55,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305657.00,5.41,-14.55,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
305724.00,5.41,-14.55,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
305792.00,5.41,-14.55,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
305859.00,4.70,-15.45,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
305927.00,4.70,-14.74,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
305994.00,3.88,-14.74,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
306062.00,3.88,-15.90,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
306129.00,3.88,-15.90,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
306197.00,3.18,-15.90,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
306265.00,2.56,-16.92,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
306332.00,2.56,-19.10,0.00,8.00,0.00,9.00,0.00,23.00,0.00,24.00
306400.00,1.81,-19.99,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306466.00,1.81,-19.36,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306533.00,1.81,-19.36,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306599.00,1.81,-18.56,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306666.00,1.81,-17.68,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306733.00,1.27,-18.25,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306799.00,1.27,-19.05,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306866.00,1.27,-18.44,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306932.00,1.27,-17.48,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
306999.00,1.27,-16.90,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
307065.00,1.27,-15.81,0.00,11.00,0.00,4.00,0.00,0.00,0.00,18.00
307133.00,1.27,-14.64,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307202.00,1.27,-15.43,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307270.00,1.27,-17.20,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307339.00,1.27,-17.88,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307407.00,1.27,-17.88,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307476.00,0.72,-17.88,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307545.00,0.72,-17.88,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307613.00,0.72,-18.41,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307682.00,0.72,-18.41,0.00,11.00,0.00,4.00,0.00,18.00,0.00,18.00
307751.00,0.07,-18.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307816.00,-0.50,-18.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307883.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307949.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308016.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308082.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308149.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308215.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308282.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308348.00,-0.50,-19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308416.00,-0.50,-19.64,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308483.00,-0.50,-19.10,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308550.00,-0.50,-19.10,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308618.00,-0.50,-19.10,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308685.00,0.19,-20.38,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308752.00,0.19,-19.84,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308818.00,0.19,-18.81,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308885.00,0.79,-18.81,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
308952.00,0.79,-17.80,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
309018.00,1.30,-17.05,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
309086.00,1.30,-17.78,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309151.00,1.30,-19.12,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309218.00,1.30,-19.12,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309284.00,1.30,-18.11,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309351.00,1.30,-18.11,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309417.00,1.30,-17.38,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309484.00,1.30,-17.38,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309551.00,0.60,-17.38,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309617.00,0.60,-17.38,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309684.00,0.60,-17.38,0.00,1.00,0.00,0.00,0.00,15.00,0.00,0.00
309751.00,0.60,-17.38,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
309818.00,-0.15,-17.38,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
