time,theta_x,theta_y,pwm_px,pwm_nx,pwm_py,pwm_ny,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
765049.00,-1.88,-25.60,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765118.00,-1.88,-23.27,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765187.00,-1.88,-20.45,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765255.00,-2.41,-18.16,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765324.00,-2.41,-15.60,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765392.00,-2.41,-11.65,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765461.00,-2.41,-8.19,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765529.00,-2.41,-5.71,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765596.00,-2.41,-2.69,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
765664.00,-2.95,0.84,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
765729.00,-2.95,3.94,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
765795.00,-3.71,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
765860.00,-4.82,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
765926.00,-6.06,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
765991.00,-7.08,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
766057.00,-8.05,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
766123.00,-9.27,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
766188.00,-10.88,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
766255.00,-12.77,5.70,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
766321.00,-14.54,5.03,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766388.00,-15.89,5.03,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766454.00,-16.45,5.64,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766521.00,-15.89,5.64,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766587.00,-14.95,5.64,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766654.00,-14.11,4.69,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766721.00,-12.89,4.69,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766787.00,-11.78,4.69,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766854.00,-11.26,4.69,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766920.00,-10.59,4.69,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
766987.00,-9.62,4.02,0.00,11.00,0.00,2.00,0.00,0.00,0.00,20.00
767053.00,-8.58,4.02,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767121.00,-8.01,3.19,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767188.00,-8.01,3.19,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767256.00,-8.54,2.10,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767324.00,-8.54,1.04,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767391.00,-9.79,-0.16,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767460.00,-9.79,-1.61,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767528.00,-10.62,-2.88,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767598.00,-11.52,-3.98,0.00,11.00,0.00,2.00,0.00,20.00,0.00,20.00
767668.00,-12.81,-5.37,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
767735.00,-13.61,-6.73,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
767803.00,-13.61,-7.31,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
767870.00,-12.40,-7.31,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
767938.00,-11.29,-7.31,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
768006.00,-10.15,-7.31,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
768073.00,-8.78,-7.31,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
768140.00,-7.36,-7.31,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
768206.00,-5.88,-7.86,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
768273.00,-4.37,-7.86,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
768340.00,-3.03,-7.86,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768406.00,-1.63,-8.39,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768473.00,0.05,-8.39,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768538.00,1.85,-8.39,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768604.00,3.67,-8.39,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768669.00,5.34,-8.39,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768735.00,6.79,-9.03,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768800.00,8.33,-9.03,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768866.00,10.07,-9.03,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
768932.00,11.62,-9.03,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
769000.00,12.97,-9.03,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769067.00,14.28,-9.03,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769134.00,14.28,-9.03,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769202.00,13.66,-9.54,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769269.00,12.61,-9.54,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769337.00,11.50,-9.54,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769404.00,10.00,-9.54,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769472.00,8.46,-9.54,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769539.00,6.80,-10.24,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769606.00,5.04,-10.94,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769675.00,3.18,-10.94,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769741.00,0.95,-10.94,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769809.00,-1.28,-11.45,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769878.00,-3.35,-11.45,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
769946.00,-5.91,-11.45,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
770015.00,-8.84,-12.07,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
770083.00,-11.65,-12.07,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
770153.00,-14.54,-12.72,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
770223.00,-17.50,-12.72,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
770292.00,-20.44,-13.63,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
770363.00,-23.50,-13.63,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770432.00,-26.31,-13.63,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770500.00,-27.49,-13.63,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770569.00,-26.71,-13.63,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770637.00,-25.41,-14.45,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770706.00,-24.32,-15.14,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770775.00,-23.33,-15.14,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770843.00,-22.38,-15.14,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770912.00,-21.23,-15.14,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
770980.00,-20.27,-15.14,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
771049.00,-19.59,-15.14,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771118.00,-18.85,-15.14,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771186.00,-18.85,-15.14,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771255.00,-18.85,-15.14,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771323.00,-20.07,-15.14,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771392.00,-21.04,-15.65,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771461.00,-22.14,-15.65,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771529.00,-23.28,-15.65,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771598.00,-24.63,-15.65,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771666.00,-26.16,-15.65,0.00,7.00,0.00,0.00,0.00,30.00,0.00,0.00
771736.00,-27.92,-15.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
771803.00,-29.70,-16.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
771870.00,-30.71,-16.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
771938.00,-30.71,-16.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772005.00,-30.71,-16.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772073.00,-30.71,-17.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772141.00,-30.71,-17.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772208.00,-30.71,-17.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772276.00,-30.71,-17.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772343.00,-30.71,-17.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
772412.00,-30.71,-17.84,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772481.00,-30.17,-17.84,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772550.00,-30.17,-17.84,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772620.00,-28.85,-16.36,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772690.00,-27.86,-15.44,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772760.00,-27.03,-14.72,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772830.00,-26.17,-14.72,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772899.00,-25.29,-13.51,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
772969.00,-24.41,-12.42,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
773039.00,-23.55,-11.80,1.00,0.00,5.00,0.00,20.00,0.00,27.00,0.00
773108.00,-22.66,-10.72,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773178.00,-21.94,-8.95,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773246.00,-21.94,-8.95,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773315.00,-23.03,-9.84,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773384.00,-23.86,-10.89,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773453.00,-23.86,-11.57,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773523.00,-24.77,-12.08,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773593.00,-25.39,-12.08,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773662.00,-26.39,-12.89,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773732.00,-27.50,-13.83,0.00,6.00,0.00,1.00,0.00,28.00,0.00,19.00
773803.00,-28.47,-14.57,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
773871.00,-29.48,-15.36,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
773941.00,-30.67,-16.43,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774010.00,-32.02,-17.30,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774080.00,-33.45,-18.15,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774150.00,-35.26,-19.75,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774220.00,-37.63,-21.51,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774290.00,-39.88,-22.75,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774360.00,-41.89,-23.81,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774429.00,-44.35,-25.03,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
774499.00,-46.98,-26.86,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
774567.00,-49.06,-28.66,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
774636.00,-50.29,-28.66,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
774705.00,-50.29,-28.66,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
774773.00,-50.29,-27.68,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
774842.00,-50.29,-26.72,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
774910.00,-50.29,-25.73,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
774979.00,-50.29,-25.09,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
775048.00,-50.29,-24.55,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
775116.00,-50.29,-23.81,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
775185.00,-50.29,-23.01,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775254.00,-50.29,-23.01,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775322.00,-50.29,-21.82,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775391.00,-50.29,-19.76,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775459.00,-50.29,-17.57,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775528.00,-50.29,-16.05,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775597.00,-50.29,-14.53,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775665.00,-50.29,-13.30,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775734.00,-50.82,-12.14,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775802.00,-50.82,-9.92,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
775871.00,-50.82,-7.28,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
775939.00,-50.82,-5.49,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776007.00,-49.88,-5.49,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776076.00,-48.41,-5.49,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776144.00,-46.94,-6.80,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776213.00,-45.44,-7.58,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776282.00,-43.58,-8.30,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776350.00,-41.74,-8.30,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776420.00,-40.09,-8.30,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776488.00,-38.38,-10.26,8.00,0.00,0.00,2.00,28.00,0.00,0.00,20.00
776558.00,-36.47,-11.73,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
776628.00,-34.52,-12.57,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
776697.00,-32.83,-12.57,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
776767.00,-31.18,-10.87,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
776837.00,-29.56,-9.09,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
776905.00,-28.50,-8.18,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
776974.00,-26.98,-6.94,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
777042.00,-24.10,-5.58,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
777111.00,-21.71,-3.94,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
777180.00,-20.70,-1.92,3.00,0.00,8.00,0.00,22.00,0.00,31.00,0.00
777248.00,-19.45,0.12,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777316.00,-17.06,3.27,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777383.00,-14.27,6.48,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777451.00,-11.60,8.33,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777519.00,-8.70,10.30,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777586.00,-5.29,12.68,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777654.00,-2.16,14.16,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777721.00,0.35,14.67,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777788.00,3.20,16.06,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777854.00,6.90,18.66,9.00,0.00,2.00,0.00,29.00,0.00,22.00,0.00
777921.00,10.23,20.80,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
777988.00,12.18,22.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778054.00,13.22,22.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778121.00,13.22,22.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778187.00,13.22,21.36,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778254.00,13.74,21.36,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778320.00,13.74,21.36,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778387.00,13.74,20.80,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778454.00,13.74,20.80,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778520.00,13.74,20.80,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
778588.00,13.74,20.20,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
778654.00,13.74,20.20,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
778722.00,13.74,19.58,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
778789.00,12.24,18.70,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
778857.00,10.94,17.42,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
778925.00,9.65,16.11,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
778991.00,8.51,15.02,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
779058.00,7.40,14.19,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
779124.00,6.17,13.15,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
779191.00,4.97,11.85,0.00,6.00,0.00,2.00,0.00,28.00,0.00,20.00
779258.00,3.85,10.84,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779324.00,2.69,10.01,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779390.00,1.34,8.88,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779456.00,-0.22,7.40,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779523.00,-1.62,5.75,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779589.00,-2.77,4.03,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779656.00,-3.99,2.07,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779722.00,-5.42,-0.06,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779790.00,-6.88,-2.00,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779857.00,-8.39,-4.00,0.00,5.00,0.00,6.00,0.00,27.00,0.00,25.00
779926.00,-10.04,-6.56,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
779993.00,-11.71,-8.86,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780060.00,-12.92,-9.50,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780128.00,-12.92,-8.73,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780195.00,-12.92,-7.87,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780263.00,-12.92,-7.09,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780331.00,-13.51,-6.24,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780398.00,-13.51,-5.71,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780466.00,-13.51,-5.19,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780533.00,-14.12,-4.48,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
780602.00,-14.12,-4.48,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
780668.00,-14.12,-3.90,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
780736.00,-14.75,-2.37,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
780804.00,-14.75,-0.84,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
780871.00,-14.75,0.36,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
780938.00,-14.75,0.36,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
781004.00,-15.42,1.05,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
781071.00,-15.42,1.96,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
781137.00,-15.42,3.07,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
781204.00,-15.42,4.07,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
781272.00,-15.94,5.36,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781338.00,-15.94,6.33,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781406.00,-17.05,7.26,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781473.00,-18.60,9.56,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781541.00,-20.32,12.32,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781609.00,-21.74,14.13,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781679.00,-23.43,15.49,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781748.00,-25.64,17.45,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781816.00,-28.00,19.89,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781885.00,-30.24,21.47,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
781954.00,-32.65,23.27,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782021.00,-35.47,26.66,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782089.00,-37.53,29.35,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782156.00,-38.05,30.43,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782224.00,-38.05,31.50,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782291.00,-38.05,32.92,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782359.00,-38.05,34.22,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782427.00,-38.05,35.55,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782494.00,-38.05,37.05,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782562.00,-38.63,38.51,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
782629.00,-38.63,39.89,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
782697.00,-38.63,41.10,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
782765.00,-39.63,41.76,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
782832.00,-40.66,41.76,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
782900.00,-41.67,41.76,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
782967.00,-42.71,41.18,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
783035.00,-43.95,41.18,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
783102.00,-45.36,41.18,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
783170.00,-46.88,41.18,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
783238.00,-48.50,41.18,0.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00
783305.00,-50.13,40.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783372.00,-51.67,40.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783438.00,-52.71,40.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783505.00,-52.71,39.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783571.00,-52.71,39.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783638.00,-52.71,38.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783705.00,-52.71,38.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783771.00,-52.71,38.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783838.00,-52.71,38.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783904.00,-52.71,37.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
783971.00,-52.71,37.43,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784038.00,-52.71,36.65,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784106.00,-52.71,36.65,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784174.00,-52.71,37.41,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784241.00,-52.71,38.39,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784309.00,-52.71,39.16,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784376.00,-52.71,39.16,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784444.00,-52.71,39.97,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784512.00,-52.71,41.43,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784579.00,-52.71,43.04,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
784648.00,-52.71,44.10,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
784715.00,-52.71,45.07,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
784784.00,-51.40,45.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
784852.00,-49.83,45.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
784921.00,-48.15,45.85,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
784990.00,-46.48,45.00,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
785058.00,-44.63,44.25,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
785127.00,-42.74,44.25,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
785196.00,-40.77,44.25,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
785264.00,-38.72,44.79,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
785334.00,-36.63,44.79,6.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00
