Time,theta_x,theta_y,PX,NX,PY,NY,PX_raw,NX_raw,PY_raw,NY_raw
433891.00,3.93,-63.14,7.00,0.00,5.00,0.00,27.00,0.00,27.00,0.00
433958.00,3.93,-63.14,7.00,0.00,5.00,0.00,27.00,0.00,27.00,0.00
434027.00,3.93,-62.33,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434093.00,3.93,-62.33,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434159.00,3.93,-62.33,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434226.00,3.93,-62.33,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434292.00,3.93,-62.33,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434359.00,3.93,-61.80,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434425.00,3.93,-61.80,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434492.00,3.93,-61.80,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434558.00,3.93,-61.80,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434625.00,3.93,-61.80,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
434693.00,3.93,-61.80,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
434759.00,3.93,-61.80,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
434827.00,3.93,-61.80,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
434894.00,3.93,-62.65,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
434962.00,3.93,-62.65,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
435030.00,3.93,-63.75,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
435097.00,3.93,-64.48,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
435165.00,3.93,-64.48,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
435232.00,3.93,-65.23,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
435300.00,3.93,-66.17,0.00,5.00,7.00,0.00,0.00,27.00,30.00,0.00
435368.00,3.93,-67.05,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435434.00,3.93,-67.05,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435501.00,4.44,-67.05,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435567.00,4.44,-67.05,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435634.00,4.44,-67.05,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435700.00,4.44,-67.05,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435767.00,4.44,-67.05,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435833.00,4.44,-66.41,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435900.00,4.44,-66.41,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
435966.00,4.44,-66.41,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
436034.00,4.44,-66.41,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436100.00,4.44,-66.41,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436166.00,4.44,-66.41,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436233.00,4.44,-65.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436299.00,4.44,-65.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436366.00,4.44,-65.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436432.00,4.44,-65.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436499.00,4.44,-65.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436566.00,4.44,-65.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436632.00,4.44,-65.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
436700.00,4.44,-65.22,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
436765.00,4.44,-64.57,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
436832.00,4.44,-64.57,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
436898.00,4.44,-65.36,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
436965.00,4.44,-66.07,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
437031.00,4.44,-66.07,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
437098.00,4.44,-66.93,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
437165.00,4.44,-67.49,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
437231.00,4.44,-68.01,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
437298.00,4.44,-68.56,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
437365.00,4.44,-69.29,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437431.00,4.44,-69.83,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437497.00,4.44,-69.83,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437564.00,4.44,-69.83,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437630.00,4.44,-69.19,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437697.00,4.44,-69.19,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437764.00,4.44,-69.19,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437830.00,4.44,-69.19,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437897.00,4.44,-69.19,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
437963.00,4.44,-69.19,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
438031.00,4.44,-68.52,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438096.00,4.44,-68.52,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438163.00,4.44,-68.52,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438230.00,4.44,-67.93,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438296.00,4.44,-67.93,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438363.00,4.44,-67.93,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438429.00,4.44,-67.93,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438496.00,4.44,-67.31,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438562.00,4.44,-67.31,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438629.00,4.44,-67.31,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
438696.00,4.44,-67.31,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
438762.00,4.44,-66.74,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
438829.00,4.44,-66.74,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
438895.00,4.44,-66.74,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
438962.00,4.44,-66.74,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
439028.00,4.44,-66.12,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
439095.00,4.44,-66.12,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
439161.00,4.44,-66.12,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
439228.00,4.44,-66.12,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
439294.00,4.44,-66.12,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
439362.00,4.44,-66.12,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439428.00,4.44,-65.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439494.00,4.44,-65.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439561.00,4.44,-65.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439627.00,4.44,-65.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439694.00,4.44,-65.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439760.00,4.44,-64.83,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439827.00,4.44,-64.83,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439894.00,4.44,-64.83,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
439960.00,4.44,-64.83,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
440028.00,4.44,-64.24,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440094.00,4.44,-64.24,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440162.00,4.44,-64.24,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440229.00,4.44,-65.24,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440297.00,4.44,-65.92,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440365.00,4.44,-65.92,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440432.00,4.44,-66.53,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440500.00,4.44,-67.52,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440567.00,4.44,-68.39,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440635.00,4.44,-68.39,0.00,4.00,6.00,0.00,0.00,25.00,28.00,0.00
440704.00,4.44,-69.14,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
440769.00,4.44,-69.86,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
440836.00,4.44,-69.86,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
440902.00,4.44,-69.86,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
440969.00,4.44,-69.86,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
441035.00,4.44,-69.86,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
441102.00,4.44,-69.86,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
441168.00,4.44,-69.05,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
441235.00,4.44,-69.05,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
441302.00,4.44,-69.05,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
441369.00,4.44,-68.40,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441435.00,4.44,-68.40,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441501.00,4.44,-68.40,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441568.00,4.44,-69.14,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441634.00,4.44,-69.14,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441701.00,4.44,-70.08,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441767.00,4.95,-70.84,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441834.00,4.95,-71.82,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441901.00,4.95,-72.75,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
441967.00,4.95,-73.58,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
442035.00,4.95,-74.48,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442100.00,4.95,-75.41,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442167.00,4.95,-75.41,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442233.00,4.95,-75.41,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442300.00,4.95,-75.41,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442366.00,4.95,-75.41,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442433.00,4.95,-75.41,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442500.00,4.95,-75.41,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442566.00,4.95,-74.63,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442633.00,4.95,-74.63,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
442700.00,4.95,-74.63,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
442767.00,4.95,-74.09,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
442834.00,4.95,-74.09,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
442902.00,4.95,-75.34,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
442970.00,4.95,-75.98,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
443037.00,4.95,-75.98,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
443106.00,5.48,-77.45,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
443173.00,5.48,-78.98,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
443241.00,5.48,-80.59,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
443309.00,5.48,-82.41,0.00,5.00,5.00,0.00,0.00,27.00,27.00,0.00
443376.00,5.48,-84.54,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443443.00,5.48,-86.04,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443509.00,6.00,-86.04,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443576.00,6.00,-86.04,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443642.00,6.00,-86.04,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443709.00,6.00,-86.04,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443776.00,6.00,-85.40,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443842.00,6.00,-85.40,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443909.00,6.00,-85.40,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
443975.00,6.00,-85.40,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
444042.00,6.00,-84.79,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444108.00,6.00,-84.79,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444175.00,6.00,-83.82,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444241.00,6.00,-83.82,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444308.00,6.00,-83.82,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444375.00,6.00,-83.26,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444441.00,6.00,-83.26,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444508.00,6.00,-83.26,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444574.00,6.00,-82.51,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444641.00,6.00,-82.51,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
444707.00,6.00,-81.88,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
444775.00,6.00,-81.88,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
444843.00,6.00,-81.88,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
444910.00,6.00,-82.90,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
444978.00,6.00,-83.88,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
445045.00,6.00,-84.50,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
445113.00,6.00,-85.11,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
445180.00,6.00,-85.85,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
445248.00,6.00,-86.60,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
445316.00,6.00,-87.69,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
445383.00,6.00,-89.41,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445450.00,6.00,-91.18,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445516.00,6.00,-92.13,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445583.00,6.00,-92.13,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445649.00,6.00,-92.13,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445716.00,6.00,-92.13,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445783.00,6.00,-91.14,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445849.00,6.00,-90.55,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445916.00,6.00,-90.55,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
445982.00,6.00,-90.55,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
446049.00,6.00,-90.55,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446116.00,6.00,-89.82,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446184.00,6.00,-89.20,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446252.00,6.00,-89.20,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446319.00,6.00,-89.20,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446387.00,6.00,-89.20,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446454.00,6.00,-88.42,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446522.00,6.00,-88.42,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446589.00,6.00,-88.42,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446657.00,6.00,-88.42,0.00,0.00,0.00,11.00,0.00,0.00,0.00,23.00
446725.00,6.00,-87.66,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
446791.00,6.00,-87.66,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
446858.00,6.00,-86.64,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
446924.00,6.00,-86.64,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
446991.00,6.00,-85.98,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
447057.00,6.00,-85.98,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
447124.00,6.00,-85.98,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
447191.00,6.00,-85.10,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
447257.00,6.00,-85.10,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
447324.00,6.00,-85.10,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
447390.00,6.00,-85.10,0.00,0.00,11.00,0.00,0.00,0.00,29.00,0.00
447458.00,6.00,-84.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447524.00,6.00,-83.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447591.00,6.00,-83.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447657.00,6.00,-83.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447724.00,6.00,-83.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447791.00,6.00,-83.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447857.00,6.00,-83.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447924.00,6.00,-82.36,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
447990.00,6.00,-82.36,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
448057.00,6.00,-82.36,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448123.00,6.00,-81.69,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448190.00,6.00,-81.69,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448257.00,6.00,-82.99,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448323.00,6.00,-83.59,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448390.00,6.00,-83.59,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448456.00,6.00,-84.94,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448523.00,6.00,-85.96,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448589.00,6.00,-86.54,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448656.00,6.00,-87.09,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
448722.00,6.00,-87.94,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
448790.00,6.00,-88.61,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
448858.00,6.00,-88.61,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
448925.00,6.00,-89.79,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
448993.00,6.00,-90.97,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
449060.00,6.00,-92.32,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
449128.00,6.00,-94.11,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
449196.00,6.51,-96.17,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
449263.00,6.51,-97.96,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
449331.00,6.51,-100.12,0.00,6.00,4.00,0.00,0.00,28.00,25.00,0.00
449399.00,6.51,-103.00,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449467.00,6.51,-104.98,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449534.00,6.51,-104.98,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449602.00,6.51,-104.98,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449670.00,6.51,-103.92,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449737.00,6.51,-103.38,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449805.00,6.51,-103.38,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449872.00,6.51,-102.68,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
449940.00,6.51,-102.68,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
450008.00,6.51,-102.07,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
450076.00,6.51,-102.07,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450143.00,6.51,-102.07,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450210.00,6.51,-102.07,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450278.00,6.51,-101.42,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450345.00,6.51,-101.42,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450413.00,6.51,-100.39,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450481.00,6.51,-99.83,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450547.00,6.51,-99.83,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450614.00,6.51,-99.83,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450680.00,6.51,-99.30,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
450748.00,6.51,-99.30,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
450813.00,6.51,-98.55,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
450880.00,6.51,-97.98,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
450947.00,6.51,-97.34,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
451013.00,6.51,-97.34,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
451080.00,6.51,-97.34,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
451146.00,6.51,-97.34,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
451213.00,6.51,-96.50,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
451279.00,6.51,-96.50,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
451346.00,6.51,-96.50,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
451414.00,6.51,-96.50,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451480.00,6.51,-95.69,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451548.00,6.51,-95.69,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451615.00,6.51,-96.23,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451683.00,6.51,-97.14,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451750.00,6.51,-97.66,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451818.00,6.51,-97.66,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451886.00,6.51,-98.26,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
451953.00,6.51,-98.26,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
452021.00,6.51,-99.48,0.00,2.00,0.00,5.00,0.00,22.00,0.00,24.00
452089.00,6.51,-100.26,0.00,11.00,0.00,10.00,0.00,24.00,0.00,30.00
452160.00,6.51,-101.16,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
452231.00,6.51,-102.26,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
452301.00,6.51,-102.92,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
452372.00,6.51,-102.92,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
452443.00,6.51,-104.94,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
452513.00,6.51,-107.68,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
452584.00,6.51,-109.95,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
452655.00,6.51,-111.41,0.00,11.00,0.00,10.00,0.00,30.00,0.00,30.00
472726.00,6.51,-101.29,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
472782.00,4.46,-74.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
472844.00,3.36,-55.89,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
472910.00,3.36,-54.63,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
472977.00,3.36,-58.19,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
473043.00,3.92,-60.21,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
473110.00,3.92,-61.21,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
473177.00,3.92,-61.84,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
473243.00,3.92,-61.84,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
473310.00,3.92,-62.88,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
473376.00,3.92,-64.27,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473443.00,3.92,-65.51,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473509.00,3.92,-65.51,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473576.00,3.92,-65.51,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473643.00,3.92,-65.51,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473709.00,3.92,-65.01,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473776.00,3.92,-65.01,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473842.00,3.92,-64.37,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473909.00,3.92,-64.37,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
473975.00,3.92,-64.37,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
474042.00,3.92,-64.37,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474108.00,3.92,-64.37,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
